ID;Title;Title_Std;Author;Author_Std;Price;Reviews;Score;Genre1;Genre1_Std;Genre2;Genre2_Std;Genre3;Genre3_Std;Genre4;Genre4_Std;Number_Of_Pages;Publisher;Publisher_Std;Cover_Type;Cover_Type_Std;Publishing_Date;Language;Language_Std;Translator
B12331;Fonk 1: Geheimagent aus dem All;fonk 1 geheimagent aus dem all;Goldfarb, Tobias;goldfarb tobias;52.0;1.0;4.0;Jugendromane u. -erzählungen;jugendromane u erzahlungen;Kinder- und Jugendbücher;kinder und jugendbucher;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3745603109;isbn 3745603109;N/A;német;nemet;N/A
B12338;Halloween. Von Geistern, Vampiren und anderen Spukgestalten - Eine Spurensuche rund um die schaurigste Nacht des Jahres;halloween von geistern vampiren und anderen spukgestalten  eine spurensuche rund um die schaurigste nacht des jahres;Tetzner, Birge;tetzner birge;67.0;1.0;4.0;Sonstiges;sonstiges;Sachbücher;sachbucher;Kinder- und Jugendbücher;kinder und jugendbucher;Hörbücher;horbucher;;;;ISBN: 3981920066;isbn 3981920066;N/A;német;nemet;N/A
B12340;Bitte nicht öffnen 6: Rostig!;bitte nicht offnen 6 rostig;Habersack, Charlotte;habersack charlotte;63.0;1.0;4.0;Jugendromane u. -erzählungen;jugendromane u erzahlungen;Kinder- und Jugendbücher;kinder und jugendbucher;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3745603052;isbn 3745603052;N/A;német;nemet;N/A
B12344;ATK25-P08 Schongau (Amtliche Topographische Karte 1:25000) - Altenstadt, Fuchstal, Mauerstetten, Germaringen, Peiting, Kaltental, Denklingen;atk25p08 schongau amtliche topographische karte 125000  altenstadt fuchstal mauerstetten germaringen peiting kaltental denklingen;;;42.0;24.0;5.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3899338707;isbn 3899338707;N/A;német;nemet;N/A
B12347;Schöllkrippen 1:25 000 - Laufach, Frammersbach, Hösbach, Sailauf, Wiesen, Westerngrund, Heigenbrücken;schollkrippen 125 000  laufach frammersbach hosbach sailauf wiesen westerngrund heigenbrucken;;;42.0;24.0;5.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3899339126;isbn 3899339126;N/A;német;nemet;N/A
B12348;Bad Windsheim 1:25 000 - Uffenheim, Burgbernheim, Rothenburg ob der Tauber, Marktbergel, Oberdachstetten;bad windsheim 125 000  uffenheim burgbernheim rothenburg ob der tauber marktbergel oberdachstetten;;;42.0;1.0;4.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3899338669;isbn 3899338669;N/A;német;nemet;N/A
B12357;Nationalpark Sächsische Schweiz, Böhmische Schweiz - Wanderkarte 1 : 30 000 - Elbsandsteingebirge;nationalpark sachsische schweiz bohmische schweiz  wanderkarte 1  30 000  elbsandsteingebirge;;;39.0;1.0;4.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 393367171X;isbn 393367171x;N/A;német;nemet;N/A
B12493;Vom Erzählen - Poesie des Alltags;vom erzahlen  poesie des alltags;Bausinger, Hermann - Tukur, Ulrich;bausinger hermann  tukur ulrich;141.0;1.0;4.0;Allg. u. vergl. Sprachwis;allg u vergl sprachwis;Sprachwissenschaft;sprachwissenschaft;Geisteswissenschaften, Kunst, Musik;geisteswissenschaften kunst musik;Hörbücher;horbucher;;;;ISBN: 3777631795;isbn 3777631795;N/A;német;nemet;N/A
B12550;Djingalla7 - Musik | Lieder | Tänze für ALT und JUNG;djingalla7  musik  lieder  tanze fur alt und jung;;;88.0;24.0;5.0;Liederbücher, Operntexte, Musik-CDs;liederbucher operntexte musikcds;Musik;musik;Geisteswissenschaften, Kunst, Musik;geisteswissenschaften kunst musik;Hörbücher;horbucher;;;;ISBN: 3937337679;isbn 3937337679;N/A;német;nemet;N/A
B12554;Aspekte Beruf C1. 5 Audio-CDs zum Kurs- und Übungsbuch - Deutsch für Berufssprachkurse;aspekte beruf c1 5 audiocds zum kurs und ubungsbuch  deutsch fur berufssprachkurse;Gerhard, Corinna - Mayr-Sieber, Tanja - Pohlschmidt, Anna - Schmitz, Helen - Schwieger, Bettina - Sonntag, Ralf - Weber, Britta - Koithan, Ute;gerhard corinna  mayrsieber tanja  pohlschmidt anna  schmitz helen  schwieger bettina  sonntag ralf  weber britta  koithan ute;99.0;1.0;4.0;Deutsch als Fremdsprache;deutsch als fremdsprache;Schule und Lernen, Schulbücher;schule und lernen schulbucher;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3126053688;isbn 3126053688;N/A;német;nemet;N/A
B12557;Italienisch lernen für Fortgeschrittene 1+2 (ORIGINAL BIRKENBIHL) - Sprachkurs auf 4 CDs inkl. Gratis-Schnupper-Abo für den Onlinekurs (Version 2023);italienisch lernen fur fortgeschrittene 12 original birkenbihl  sprachkurs auf 4 cds inkl gratisschnupperabo fur den onlinekurs version 2023;Birkenbihl, Vera F. - Gerthner, Rainer - Original Birkenbihl Sprachkurs;birkenbihl vera f  gerthner rainer  original birkenbihl sprachkurs;209.0;1.0;4.0;Phrase Books;phrase books;Reference Books;reference books;Non-Fiction;nonfiction;Olasz hangoskönyvek;olasz hangoskonyvek;;;;ISBN: 3985840237;isbn 3985840237;N/A;olasz, német;olasz nemet;N/A
B12568;Level 1 Demon Lord & One Room Hero - Band 2;level 1 demon lord  one room hero  band 2;Toufu;toufu;39.0;1.0;4.0;Humor, Cartoons, Comics;humor cartoons comics;Belletristik;belletristik;Taschenbücher;taschenbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 2889517764;isbn 2889517764;N/A;német;nemet;N/A
B12574;Valle del Lys - Wanderkarte 1:25000;valle del lys  wanderkarte 125000;;;73.0;24.0;5.0;Europe;europe;Maps;maps;Travel;travel;Olasz könyvek;olasz konyvek;;;;ISBN: 889960696X;isbn 889960696x;N/A;olasz;olasz;N/A
B12576;Pirineus Catalans - Du Cap de Creus au Val d'Aran 1:150000;pirineus catalans  du cap de creus au val daran 1150000;;;93.0;24.0;5.0;Europa;europa;Mapas;mapas;Viaje;viaje;Libros en español;libros en espanol;;;;ISBN: 8480909781;isbn 8480909781;N/A;spanyol;spanyol;N/A
B12577;Vall de Lord - Port del Compte - Serra del Verd - Serra de Busa 1:25000;vall de lord  port del compte  serra del verd  serra de busa 125000;;;93.0;1.0;4.0;Europa;europa;Mapas;mapas;Viaje;viaje;Libros en español;libros en espanol;;;;ISBN: 8480909757;isbn 8480909757;N/A;spanyol;spanyol;N/A
B12578;3432ET Albertville - 1:25000;3432et albertville  125000;;;103.0;1.0;4.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758554143;isbn 2758554143;N/A;francia;francia;N/A
B12581;Madrid & Castile/La Mancha - 1:600000 / 1:7000;madrid  castilela mancha  1600000  17000;;;58.0;1.0;4.0;Europe;europe;Maps;maps;Travel;travel;English books;english books;;;;ISBN: 1771294841;isbn 1771294841;N/A;angol;angol;N/A
B12677;Luna und die schauerlich-beste Familie der Welt - 2 CDs;luna und die schauerlichbeste familie der welt  2 cds;Dahle, Stefanie;dahle stefanie;63.0;1.0;4.0;Jugendromane u. -erzählungen;jugendromane u erzahlungen;Kinder- und Jugendbücher;kinder und jugendbucher;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3745604199;isbn 3745604199;N/A;német;nemet;N/A
B12685;Oscar Wilde & Mycroft Holmes - Folge 44 - Dunkler Einfluss. Hörspiel.;oscar wilde  mycroft holmes  folge 44  dunkler einfluss horspiel;Walter, Silke;walter silke;42.0;24.0;5.0;Kriminalromane;kriminalromane;Belletristik;belletristik;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3785785445;isbn 3785785445;N/A;német;nemet;N/A
B12691;The Last Hours 3: Chain of Thorns;the last hours 3 chain of thorns;Clare, Cassandra;clare cassandra;88.0;24.0;5.0;Fiction;fiction;Children's Books;childrens books;English books;english books;Idegen nyelvű;idegen nyelvu;;;;ISBN: 1665938951;isbn 1665938951;N/A;angol;angol;N/A
B12726;Swisstopo 1 : 25 000 Locarno - Centovalli - Moghegno - Ascona;swisstopo 1  25 000 locarno  centovalli  moghegno  ascona;;;66.0;24.0;5.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 3302013124;isbn 3302013124;N/A;francia, olasz, német, angol;francia olasz nemet angol;N/A
B12731;Hauts de France 1:250 000;hauts de france 1250 000;;;51.0;1.0;4.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758550857;isbn 2758550857;N/A;francia, német, angol;francia nemet angol;N/A
B12732;Bretagne 1:250 000;bretagne 1250 000;;;51.0;24.0;5.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758550903;isbn 2758550903;N/A;francia;francia;N/A
B12733;Grand Est (Massif des Vosges Alsace Lorraine) Recto/verso 1:250 000;grand est massif des vosges alsace lorraine rectoverso 1250 000;;;51.0;24.0;5.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 275855089X;isbn 275855089x;N/A;francia;francia;N/A
B12734;Grand Est (Ardennes-Champagne) Recto/verso 1:25 000;grand est ardenneschampagne rectoverso 125 000;;;51.0;24.0;5.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758550881;isbn 2758550881;N/A;francia;francia;N/A
B12736;Provence Alpes Côte d'Azur 1:250 000;provence alpes cote dazur 1250 000;;;51.0;24.0;5.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758551004;isbn 2758551004;N/A;francia;francia;N/A
B12737;Nouvelle Aquitaine (Limousin-Poitou) Recto/verso 1:250 000;nouvelle aquitaine limousinpoitou rectoverso 1250 000;;;51.0;1.0;4.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 2758550946;isbn 2758550946;N/A;francia;francia;N/A
B12738;Centre-Val de Loire 1:250 000 - 1:250000;centreval de loire 1250 000  1250000;;;51.0;24.0;5.0;Europe;europe;Cartes et Plans;cartes et plans;Tourisme et Voyages;tourisme et voyages;Livres francais;livres francais;;;;ISBN: 275855092X;isbn 275855092x;N/A;francia;francia;N/A
B12748;A Mouse Called Julian;a mouse called julian;Todd-Stanton, Joe;toddstanton joe;55.0;1.0;4.0;Baby and Preschool (Fiction);baby and preschool fiction;Children's Books;childrens books;Pocket Books;pocket books;Idegen nyelvű;idegen nyelvu;;;;ISBN: 1912497476;isbn 1912497476;N/A;angol;angol;N/A
B12750;Bad Neustadt 1 : 25 000 - Münnerstadt, Wollbach, Saal a.d.Saale, Sulzfeld, Bastheim, Hollstadt, Grabfeld;bad neustadt 1  25 000  munnerstadt wollbach saal adsaale sulzfeld bastheim hollstadt grabfeld;;;42.0;24.0;5.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3899338464;isbn 3899338464;N/A;német;nemet;N/A
B12751;Schwarzenbach am Wald 1 : 25 000 Laufzeit bis 2021 - Wallenfels, Bad Steben, Geroldsgrün, Nordhalben, Marktrodach, Steinwiesen, Frankenwald;schwarzenbach am wald 1  25 000 laufzeit bis 2021  wallenfels bad steben geroldsgrun nordhalben marktrodach steinwiesen frankenwald;;;42.0;1.0;4.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3899338480;isbn 3899338480;N/A;német;nemet;N/A
B12752;Bad Königshofen 1 : 25 000 - Trappstadt, Höchheim, Sulzdorf a.d.Lederhecke, Römhild, Grabfeld;bad konigshofen 1  25 000  trappstadt hochheim sulzdorf adlederhecke romhild grabfeld;;;42.0;24.0;5.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3899338472;isbn 3899338472;N/A;német;nemet;N/A
B12753;Ludwigsstadt 1 : 25 000 - Teuschnitz, Pressing, Tettau, Steinbach a.Wald, Gräfenthal, Probstzella, Frankenwald;ludwigsstadt 1  25 000  teuschnitz pressing tettau steinbach awald grafenthal probstzella frankenwald;;;42.0;24.0;5.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3899338308;isbn 3899338308;N/A;német;nemet;N/A
B12755;Oberpfälzer Wald 1 : 100 000 - Weiden i.d.OPf., Amberg, Cham;oberpfalzer wald 1  100 000  weiden idopf amberg cham;;;42.0;24.0;5.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3899336933;isbn 3899336933;N/A;német;nemet;N/A
B12794;Träum schön, mein lieber Schatz! Geschichten, die garantiert beim Einschlafen helfen - Ungekürzte Lesung mit Musik mit Sabine Bohlmann (1 CD);traum schon mein lieber schatz geschichten die garantiert beim einschlafen helfen  ungekurzte lesung mit musik mit sabine bohlmann 1 cd;Vogel, Kirsten;vogel kirsten;63.0;1.0;4.0;Geschichten, Reime;geschichten reime;Kinder- und Jugendbücher;kinder und jugendbucher;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3742428233;isbn 3742428233;N/A;német;nemet;N/A
B12817;John Sinclair - Folge 159 - Skylla, die Menschenschlange. Hörspiel.;john sinclair  folge 159  skylla die menschenschlange horspiel;Dark, Jason;dark jason;52.0;1.0;4.0;Kriminalromane;kriminalromane;Belletristik;belletristik;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3785785593;isbn 3785785593;N/A;német;nemet;N/A
B12819;Perry Rhodan Silber Edition 69: Die Hyperseuche;perry rhodan silber edition 69 die hyperseuche;Mahr, Kurt;mahr kurt;235.0;24.0;5.0;Science Fiction, Fantasy;science fiction fantasy;Belletristik;belletristik;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3957951852;isbn 3957951852;N/A;német;nemet;N/A
B12825;Kompass DaF C1. Medienpaket (4 Audio-CDs + DVD) - Deutsch für Studium und Beruf;kompass daf c1 medienpaket 4 audiocds  dvd  deutsch fur studium und beruf;Sander, Ilse - Schmeiser, Daniela - Braun, Birgit - Fügert, Nadja - Jin, Friederike - Mautsch, Klaus - Wiebel, Andreas;sander ilse  schmeiser daniela  braun birgit  fugert nadja  jin friederike  mautsch klaus  wiebel andreas;194.0;24.0;5.0;Deutsch als Fremdsprache;deutsch als fremdsprache;Schule und Lernen, Schulbücher;schule und lernen schulbucher;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3126700101;isbn 3126700101;N/A;német;nemet;N/A
B12851;RaderlebnisPark Diemelsee & Bikewelt Willingen 1:38 000;raderlebnispark diemelsee  bikewelt willingen 138 000;;;24.0;24.0;5.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3866369379;isbn 3866369379;N/A;német;nemet;N/A
B12891;Unverschämt verliebt - Band 4;unverschamt verliebt  band 4;Nakata, Akira;nakata akira;42.0;24.0;5.0;Humor, Cartoons, Comics;humor cartoons comics;Belletristik;belletristik;Taschenbücher;taschenbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 2889511413;isbn 2889511413;N/A;német;nemet;N/A
B12903;The Last Hours 3: Chain of Thorns;the last hours 3 chain of thorns;Clare, Cassandra;clare cassandra;88.0;24.0;5.0;Fiction;fiction;Children's Books;childrens books;English books;english books;Idegen nyelvű;idegen nyelvu;;;;ISBN: 1665938951;isbn 1665938951;N/A;angol;angol;N/A
B12957;Best of! 2 - Die Party geht weiter;best of 2  die party geht weiter;Rosin, Volker;rosin volker;78.0;1.0;4.0;Geschichten, Reime;geschichten reime;Kinder- und Jugendbücher;kinder und jugendbucher;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3938160659;isbn 3938160659;N/A;német;nemet;N/A
B12966;Südheide (Hermannsburg und Unterlüß) - Wanderkarte / Radwanderkarte 1:30.000 mit Gemeindeplan 1:12.500;sudheide hermannsburg und unterlu  wanderkarte  radwanderkarte 130000 mit gemeindeplan 112500;Tacken, Sascha René;tacken sascha rene;29.0;24.0;5.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3896413724;isbn 3896413724;N/A;német;nemet;N/A
B12971;Neuburg an der Donau 1 : 25 000 - Ingolstadt-West, Buxheim, Gaimersheim, Karlshuld, Nassenfels, Weichering;neuburg an der donau 1  25 000  ingolstadtwest buxheim gaimersheim karlshuld nassenfels weichering;;;42.0;24.0;5.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3899338510;isbn 3899338510;N/A;német;nemet;N/A
B12972;Neustadt a.d. Waldnaab 1 : 25 000 - Tirschenreuth, Falkenberg, Plößberg, Windischeschenbach, Floß, Oberpfälzer Wald, Altenstadt a.d.Waldnaab;neustadt ad waldnaab 1  25 000  tirschenreuth falkenberg ploberg windischeschenbach flo oberpfalzer wald altenstadt adwaldnaab;;;42.0;1.0;4.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3899338146;isbn 3899338146;N/A;német;nemet;N/A
B13007;Träum schön, mein lieber Schatz! Geschichten, die garantiert beim Einschlafen helfen - Ungekürzte Lesung mit Musik mit Sabine Bohlmann (1 CD);traum schon mein lieber schatz geschichten die garantiert beim einschlafen helfen  ungekurzte lesung mit musik mit sabine bohlmann 1 cd;Vogel, Kirsten;vogel kirsten;63.0;0.0;0.0;Geschichten, Reime;geschichten reime;Kinder- und Jugendbücher;kinder und jugendbucher;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3742428233;isbn 3742428233;N/A;német;nemet;N/A
B13030;John Sinclair - Folge 159 - Skylla, die Menschenschlange. Hörspiel.;john sinclair  folge 159  skylla die menschenschlange horspiel;Dark, Jason;dark jason;52.0;24.0;5.0;Kriminalromane;kriminalromane;Belletristik;belletristik;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3785785593;isbn 3785785593;N/A;német;nemet;N/A
B13038;ADFC-Regionalkarte Coburg Bamberg, 1:75.000, mit Tagestourenvorschlägen, reiß- und wetterfest, E-Bike-geeignet, GPS-Tracks Download - Mit MainRadweg von Bayreuth bis Schweinfurt;adfcregionalkarte coburg bamberg 175000 mit tagestourenvorschlagen rei und wetterfest ebikegeeignet gpstracks download  mit mainradweg von bayreuth bis schweinfurt;;;53.0;0.0;0.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 396990143X;isbn 396990143x;N/A;német;nemet;N/A
B13105;ADFC-Regionalkarte Hannover und Umgebung, 1:75.000, mit Tagestourenvorschlägen, reiß- und wetterfest, E-Bike-geeignet, GPS-Tracks Download;adfcregionalkarte hannover und umgebung 175000 mit tagestourenvorschlagen rei und wetterfest ebikegeeignet gpstracks download;;;49.0;0.0;0.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 3969900255;isbn 3969900255;N/A;német;nemet;N/A
B13121;John Sinclair - Folge 159 - Skylla, die Menschenschlange. Hörspiel.;john sinclair  folge 159  skylla die menschenschlange horspiel;Dark, Jason;dark jason;52.0;24.0;5.0;Kriminalromane;kriminalromane;Belletristik;belletristik;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3785785593;isbn 3785785593;N/A;német;nemet;N/A
B13129;ADFC-Regionalkarte Coburg Bamberg, 1:75.000, mit Tagestourenvorschlägen, reiß- und wetterfest, E-Bike-geeignet, GPS-Tracks Download - Mit MainRadweg von Bayreuth bis Schweinfurt;adfcregionalkarte coburg bamberg 175000 mit tagestourenvorschlagen rei und wetterfest ebikegeeignet gpstracks download  mit mainradweg von bayreuth bis schweinfurt;;;53.0;24.0;5.0;Deutschland;deutschland;Karten, Stadtpläne;karten stadtplane;Reiseführer;reisefuhrer;Deutsche Bücher;deutsche bucher;;;;ISBN: 396990143X;isbn 396990143x;N/A;német;nemet;N/A
B13162;Luna und die schauerlich-beste Familie der Welt - 2 CDs;luna und die schauerlichbeste familie der welt  2 cds;Dahle, Stefanie;dahle stefanie;63.0;24.0;5.0;Jugendromane u. -erzählungen;jugendromane u erzahlungen;Kinder- und Jugendbücher;kinder und jugendbucher;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 3745604199;isbn 3745604199;N/A;német;nemet;N/A
B13174;Elefanten. Ein Portrait - Ungekürzte Lesung mit Frank Arnold (3 CDs);elefanten ein portrait  ungekurzte lesung mit frank arnold 3 cds;Schaper, Rüdiger;schaper rudiger;105.0;24.0;5.0;Technik allg.;technik allg;Mathematik, Naturwissenschaften, Technik;mathematik naturwissenschaften technik;Hörbücher;horbucher;Idegen nyelvű;idegen nyelvu;;;;ISBN: 374241898X;isbn 374241898x;N/A;német;nemet;N/A
